timestamp,maid_apple_idfa_or_google_aaid,app_context,event_type,partner_chain_exposure,location_permission_granted,app_tracking_transparency_opt_in,source_feed
2026-04-12T02:59:05Z,37F09762-D14F-41FB-A5B8-7D1036BBA5DB,WeatherApp Pro,background_sync,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,False,True,Synthetic (Real Rails Demo)
2026-04-12T02:37:05Z,1CCE7E01-0222-43FD-9886-791E8486B89F,WeatherApp Pro,background_sync,App -> AdNetwork_B -> SSP_Y,True,False,Synthetic (Real Rails Demo)
2026-04-12T00:59:05Z,1CCE7E01-0222-43FD-9886-791E8486B89F,Budgeting Tool,app_open,App -> AdNetwork_B -> SSP_Y,True,False,Synthetic (Real Rails Demo)
2026-04-12T00:54:05Z,A35BA837-A793-48FF-9BCA-30CFDAD478C9,Casual Puzzle Game,ad_bid_request,App -> Internal Analytics,True,False,Synthetic (Real Rails Demo)
2026-04-12T00:30:05Z,488DE9D2-55A7-4D46-A0B3-A15BA89613F6,Budgeting Tool,app_open,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,False,False,Synthetic (Real Rails Demo)
2026-04-11T21:12:05Z,A35BA837-A793-48FF-9BCA-30CFDAD478C9,Daily News Aggregator,ad_bid_request,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,True,Synthetic (Real Rails Demo)
2026-04-11T20:06:05Z,2D884BB9-1526-4DF5-93A3-97322E67EE09,WeatherApp Pro,location_ping,App -> AdNetwork_B -> SSP_Y,False,True,Synthetic (Real Rails Demo)
2026-04-11T19:41:05Z,2D884BB9-1526-4DF5-93A3-97322E67EE09,Casual Puzzle Game,background_sync,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,False,Synthetic (Real Rails Demo)
2026-04-11T18:35:05Z,BFC84A68-E949-4D0E-879F-747F49A38B9D,Daily News Aggregator,background_sync,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,False,Synthetic (Real Rails Demo)
2026-04-11T17:50:05Z,3DEEED8F-A62C-433A-AFBD-3448F7BF523A,Casual Puzzle Game,app_open,App -> AdNetwork_B -> SSP_Y,False,False,Synthetic (Real Rails Demo)
2026-04-11T16:31:05Z,76D36216-E11D-4D09-92E2-79B1F0D0CDD9,FitnessTracker Plus,background_sync,App -> Internal Analytics,False,False,Synthetic (Real Rails Demo)
2026-04-11T16:27:05Z,13360CFA-01F2-49E3-8EAD-7CEC67D6EDD3,Budgeting Tool,app_open,App -> Location_Monetizer -> HedgeFund_Data,True,False,Synthetic (Real Rails Demo)
2026-04-11T14:27:05Z,EF5A16C2-1304-4A78-9C90-228A042BC7C2,Casual Puzzle Game,location_ping,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,True,Synthetic (Real Rails Demo)
2026-04-11T12:20:05Z,8F2705C6-1F7A-4666-A027-F92E36F968DA,FitnessTracker Plus,ad_click,App -> Location_Monetizer -> HedgeFund_Data,False,False,Synthetic (Real Rails Demo)
2026-04-11T11:55:05Z,A35BA837-A793-48FF-9BCA-30CFDAD478C9,Budgeting Tool,ad_click,App -> Location_Monetizer -> HedgeFund_Data,False,False,Synthetic (Real Rails Demo)
2026-04-11T11:39:05Z,E29A3EC2-2CEA-4650-8893-982DEBDD0A5A,FitnessTracker Plus,app_open,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,False,False,Synthetic (Real Rails Demo)
2026-04-11T10:40:05Z,FDD6D429-679B-415D-8871-CF060968BE77,Casual Puzzle Game,background_sync,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,True,Synthetic (Real Rails Demo)
2026-04-11T03:39:05Z,FDD6D429-679B-415D-8871-CF060968BE77,Daily News Aggregator,ad_click,App -> Location_Monetizer -> HedgeFund_Data,True,True,Synthetic (Real Rails Demo)
2026-04-11T03:26:05Z,2D884BB9-1526-4DF5-93A3-97322E67EE09,Budgeting Tool,location_ping,App -> AdNetwork_B -> SSP_Y,True,False,Synthetic (Real Rails Demo)
2026-04-11T02:39:05Z,5537FF42-14C7-4B28-9192-4FD7EF2A4F88,Daily News Aggregator,location_ping,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,True,Synthetic (Real Rails Demo)
2026-04-11T01:26:05Z,1CCE7E01-0222-43FD-9886-791E8486B89F,Daily News Aggregator,ad_click,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,False,Synthetic (Real Rails Demo)
2026-04-11T00:20:05Z,2D884BB9-1526-4DF5-93A3-97322E67EE09,WeatherApp Pro,app_open,App -> Location_Monetizer -> HedgeFund_Data,False,False,Synthetic (Real Rails Demo)
2026-04-10T22:43:05Z,F4EB6C1A-D199-4D43-910B-D6254424BF09,WeatherApp Pro,location_ping,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,False,Synthetic (Real Rails Demo)
2026-04-10T19:40:05Z,47920BF4-EF53-4CB9-95EB-DC94AF09879E,WeatherApp Pro,background_sync,App -> Internal Analytics,True,True,Synthetic (Real Rails Demo)
2026-04-10T18:00:05Z,6C4BF679-87C6-42EB-8DF3-E89C575581CD,WeatherApp Pro,background_sync,App -> AdNetwork_B -> SSP_Y,False,False,Synthetic (Real Rails Demo)
2026-04-10T16:46:05Z,F4EB6C1A-D199-4D43-910B-D6254424BF09,FitnessTracker Plus,background_sync,App -> AdNetwork_B -> SSP_Y,True,False,Synthetic (Real Rails Demo)
2026-04-10T16:22:05Z,BC2B81DE-42D9-4D60-A7D2-DDBA01882B97,WeatherApp Pro,location_ping,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,False,False,Synthetic (Real Rails Demo)
2026-04-10T15:48:05Z,A35BA837-A793-48FF-9BCA-30CFDAD478C9,Casual Puzzle Game,ad_bid_request,App -> Location_Monetizer -> HedgeFund_Data,False,False,Synthetic (Real Rails Demo)
2026-04-10T14:10:05Z,A35BA837-A793-48FF-9BCA-30CFDAD478C9,FitnessTracker Plus,ad_bid_request,App -> AdNetwork_B -> SSP_Y,True,True,Synthetic (Real Rails Demo)
2026-04-10T14:08:05Z,E29A3EC2-2CEA-4650-8893-982DEBDD0A5A,Daily News Aggregator,ad_click,App -> Internal Analytics,True,False,Synthetic (Real Rails Demo)
2026-04-10T13:17:05Z,488DE9D2-55A7-4D46-A0B3-A15BA89613F6,Budgeting Tool,ad_bid_request,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,False,Synthetic (Real Rails Demo)
2026-04-10T13:16:05Z,488DE9D2-55A7-4D46-A0B3-A15BA89613F6,Casual Puzzle Game,location_ping,App -> Internal Analytics,True,False,Synthetic (Real Rails Demo)
2026-04-10T13:05:05Z,93C13E33-4B60-4E04-B9DC-3D5301601AEB,Casual Puzzle Game,app_open,App -> Internal Analytics,False,False,Synthetic (Real Rails Demo)
2026-04-10T11:45:05Z,57D6D79C-477C-4737-815C-0C97EDC103C2,FitnessTracker Plus,ad_click,App -> Internal Analytics,False,True,Synthetic (Real Rails Demo)
2026-04-10T11:08:05Z,1CCE7E01-0222-43FD-9886-791E8486B89F,Budgeting Tool,app_open,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,False,Synthetic (Real Rails Demo)
2026-04-10T10:07:05Z,488DE9D2-55A7-4D46-A0B3-A15BA89613F6,WeatherApp Pro,app_open,App -> AdNetwork_B -> SSP_Y,True,False,Synthetic (Real Rails Demo)
2026-04-10T09:57:05Z,85816E08-D290-4F5F-9239-B75E269B9D84,FitnessTracker Plus,background_sync,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,False,Synthetic (Real Rails Demo)
2026-04-10T09:34:05Z,A35BA837-A793-48FF-9BCA-30CFDAD478C9,Casual Puzzle Game,location_ping,App -> Internal Analytics,False,True,Synthetic (Real Rails Demo)
2026-04-10T07:46:05Z,24FB931F-2853-4DE7-9234-D3A32E826814,WeatherApp Pro,location_ping,App -> AdNetwork_B -> SSP_Y,False,False,Synthetic (Real Rails Demo)
2026-04-10T07:13:05Z,F4EB6C1A-D199-4D43-910B-D6254424BF09,Budgeting Tool,location_ping,App -> AdNetwork_B -> SSP_Y,False,False,Synthetic (Real Rails Demo)
2026-04-10T06:48:05Z,47920BF4-EF53-4CB9-95EB-DC94AF09879E,FitnessTracker Plus,app_open,App -> Location_Monetizer -> HedgeFund_Data,False,False,Synthetic (Real Rails Demo)
2026-04-10T04:23:05Z,E29A3EC2-2CEA-4650-8893-982DEBDD0A5A,Casual Puzzle Game,location_ping,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,True,Synthetic (Real Rails Demo)
2026-04-10T02:58:05Z,1CCE7E01-0222-43FD-9886-791E8486B89F,WeatherApp Pro,ad_click,App -> AdNetwork_B -> SSP_Y,True,True,Synthetic (Real Rails Demo)
2026-04-10T01:37:05Z,E0CF235B-C093-4D72-B79F-E1C379D7E52A,Casual Puzzle Game,app_open,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,False,Synthetic (Real Rails Demo)
2026-04-10T00:39:05Z,FDD6D429-679B-415D-8871-CF060968BE77,FitnessTracker Plus,ad_click,App -> AdNetwork_B -> SSP_Y,False,True,Synthetic (Real Rails Demo)
2026-04-10T00:35:05Z,947F7585-AD21-4CBE-888D-4C974C416832,Budgeting Tool,ad_bid_request,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,False,Synthetic (Real Rails Demo)
2026-04-09T22:35:05Z,BFC84A68-E949-4D0E-879F-747F49A38B9D,FitnessTracker Plus,location_ping,App -> AdNetwork_B -> SSP_Y,True,False,Synthetic (Real Rails Demo)
2026-04-09T15:05:05Z,AFD90201-C235-4EDA-AF91-53686F18D1AA,Daily News Aggregator,background_sync,App -> AdNetwork_B -> SSP_Y,True,False,Synthetic (Real Rails Demo)
2026-04-09T14:11:05Z,E29A3EC2-2CEA-4650-8893-982DEBDD0A5A,FitnessTracker Plus,ad_bid_request,App -> Internal Analytics,True,True,Synthetic (Real Rails Demo)
2026-04-09T12:01:05Z,488DE9D2-55A7-4D46-A0B3-A15BA89613F6,Budgeting Tool,ad_bid_request,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,True,Synthetic (Real Rails Demo)
2026-04-09T10:39:05Z,FDD6D429-679B-415D-8871-CF060968BE77,FitnessTracker Plus,app_open,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,False,True,Synthetic (Real Rails Demo)
2026-04-09T06:03:05Z,BFC84A68-E949-4D0E-879F-747F49A38B9D,Budgeting Tool,ad_click,App -> Internal Analytics,False,False,Synthetic (Real Rails Demo)
2026-04-09T05:38:05Z,C99572DE-CB56-47DB-AA75-5783F1B441F6,WeatherApp Pro,ad_bid_request,App -> Location_Monetizer -> HedgeFund_Data,True,False,Synthetic (Real Rails Demo)
2026-04-09T04:52:05Z,25BD9628-C858-4DFC-96C5-CB718B94F4A9,Budgeting Tool,ad_click,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,False,True,Synthetic (Real Rails Demo)
2026-04-09T04:46:05Z,F4EB6C1A-D199-4D43-910B-D6254424BF09,Budgeting Tool,app_open,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,False,False,Synthetic (Real Rails Demo)
2026-04-09T04:19:05Z,F017BEDE-1131-49CB-913B-BD1BAC798661,Daily News Aggregator,background_sync,App -> Location_Monetizer -> HedgeFund_Data,True,False,Synthetic (Real Rails Demo)
2026-04-09T03:04:05Z,BFC84A68-E949-4D0E-879F-747F49A38B9D,WeatherApp Pro,background_sync,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,False,True,Synthetic (Real Rails Demo)
2026-04-09T00:57:05Z,F4EB6C1A-D199-4D43-910B-D6254424BF09,Casual Puzzle Game,background_sync,App -> AdNetwork_B -> SSP_Y,False,False,Synthetic (Real Rails Demo)
2026-04-08T23:15:05Z,1CCE7E01-0222-43FD-9886-791E8486B89F,Casual Puzzle Game,ad_click,App -> Location_Monetizer -> HedgeFund_Data,True,True,Synthetic (Real Rails Demo)
2026-04-08T23:02:05Z,488DE9D2-55A7-4D46-A0B3-A15BA89613F6,Casual Puzzle Game,ad_bid_request,App -> Location_Monetizer -> HedgeFund_Data,True,True,Synthetic (Real Rails Demo)
2026-04-08T21:15:05Z,A35BA837-A793-48FF-9BCA-30CFDAD478C9,Casual Puzzle Game,app_open,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,True,Synthetic (Real Rails Demo)
2026-04-08T20:52:05Z,E29A3EC2-2CEA-4650-8893-982DEBDD0A5A,WeatherApp Pro,location_ping,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,False,Synthetic (Real Rails Demo)
2026-04-08T13:59:05Z,A35BA837-A793-48FF-9BCA-30CFDAD478C9,Casual Puzzle Game,background_sync,App -> Internal Analytics,False,True,Synthetic (Real Rails Demo)
2026-04-08T13:45:05Z,28137725-53B3-4394-AD21-1574FC2E29E0,WeatherApp Pro,ad_click,App -> AdNetwork_B -> SSP_Y,True,False,Synthetic (Real Rails Demo)
2026-04-08T12:39:05Z,1CCE7E01-0222-43FD-9886-791E8486B89F,FitnessTracker Plus,ad_bid_request,App -> Internal Analytics,False,False,Synthetic (Real Rails Demo)
2026-04-08T12:33:05Z,1CCE7E01-0222-43FD-9886-791E8486B89F,Casual Puzzle Game,background_sync,App -> Internal Analytics,True,False,Synthetic (Real Rails Demo)
2026-04-08T10:25:05Z,7288065A-F24C-4F7C-AFFF-B0A36D3183C4,Budgeting Tool,background_sync,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,False,False,Synthetic (Real Rails Demo)
2026-04-08T10:10:05Z,C0CC2FF9-844F-4032-B1E1-8D02638D9363,Daily News Aggregator,location_ping,App -> Location_Monetizer -> HedgeFund_Data,True,False,Synthetic (Real Rails Demo)
2026-04-08T09:47:05Z,1CCE7E01-0222-43FD-9886-791E8486B89F,Daily News Aggregator,background_sync,App -> AdNetwork_B -> SSP_Y,False,True,Synthetic (Real Rails Demo)
2026-04-08T09:37:05Z,A1678FE7-98D5-4641-878E-B613A823F403,FitnessTracker Plus,ad_click,App -> AdNetwork_B -> SSP_Y,True,False,Synthetic (Real Rails Demo)
2026-04-08T08:26:05Z,1CCE7E01-0222-43FD-9886-791E8486B89F,Daily News Aggregator,ad_click,App -> AdNetwork_B -> SSP_Y,True,False,Synthetic (Real Rails Demo)
2026-04-08T06:50:05Z,488DE9D2-55A7-4D46-A0B3-A15BA89613F6,Casual Puzzle Game,ad_click,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,False,Synthetic (Real Rails Demo)
2026-04-08T06:25:05Z,F4EB6C1A-D199-4D43-910B-D6254424BF09,Daily News Aggregator,ad_bid_request,App -> Internal Analytics,False,False,Synthetic (Real Rails Demo)
2026-04-08T06:01:05Z,BFC84A68-E949-4D0E-879F-747F49A38B9D,FitnessTracker Plus,app_open,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,False,True,Synthetic (Real Rails Demo)
2026-04-08T05:42:05Z,FDD6D429-679B-415D-8871-CF060968BE77,FitnessTracker Plus,ad_click,App -> Internal Analytics,True,False,Synthetic (Real Rails Demo)
2026-04-08T05:32:05Z,2EDE11C1-A6A9-447F-A90E-8ACD0ED1E692,Daily News Aggregator,location_ping,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,True,Synthetic (Real Rails Demo)
2026-04-08T02:23:05Z,1A77A532-DE97-4F96-9663-6259D80ABD86,Budgeting Tool,ad_bid_request,App -> AdNetwork_B -> SSP_Y,True,False,Synthetic (Real Rails Demo)
2026-04-07T22:28:05Z,87B192B9-8608-444F-8765-2F165A5D1738,Daily News Aggregator,app_open,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,True,Synthetic (Real Rails Demo)
2026-04-07T20:12:05Z,488DE9D2-55A7-4D46-A0B3-A15BA89613F6,Casual Puzzle Game,app_open,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,True,Synthetic (Real Rails Demo)
2026-04-07T11:03:05Z,57D2F473-78B9-4B1C-B8EE-97CEE8A38A58,Budgeting Tool,app_open,App -> Location_Monetizer -> HedgeFund_Data,True,False,Synthetic (Real Rails Demo)
2026-04-07T10:19:05Z,A35BA837-A793-48FF-9BCA-30CFDAD478C9,FitnessTracker Plus,ad_click,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,False,False,Synthetic (Real Rails Demo)
2026-04-07T08:26:05Z,488DE9D2-55A7-4D46-A0B3-A15BA89613F6,Casual Puzzle Game,ad_bid_request,App -> AdNetwork_B -> SSP_Y,False,False,Synthetic (Real Rails Demo)
2026-04-07T06:25:05Z,2A79AB23-936C-4650-A91F-0C7FC79A129A,Casual Puzzle Game,ad_click,App -> Internal Analytics,False,False,Synthetic (Real Rails Demo)
2026-04-07T05:30:05Z,E29A3EC2-2CEA-4650-8893-982DEBDD0A5A,Budgeting Tool,ad_bid_request,App -> Location_Monetizer -> HedgeFund_Data,True,False,Synthetic (Real Rails Demo)
2026-04-07T03:06:05Z,E29A3EC2-2CEA-4650-8893-982DEBDD0A5A,Budgeting Tool,ad_click,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,False,Synthetic (Real Rails Demo)
2026-04-07T02:15:05Z,E29A3EC2-2CEA-4650-8893-982DEBDD0A5A,FitnessTracker Plus,app_open,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,True,Synthetic (Real Rails Demo)
2026-04-07T00:28:05Z,E08B3279-187B-4C9F-AADD-45E71BA11F2C,WeatherApp Pro,ad_click,App -> AdNetwork_B -> SSP_Y,False,True,Synthetic (Real Rails Demo)
2026-04-06T23:46:05Z,FDD6D429-679B-415D-8871-CF060968BE77,FitnessTracker Plus,app_open,App -> Location_Monetizer -> HedgeFund_Data,True,True,Synthetic (Real Rails Demo)
2026-04-06T23:19:05Z,488DE9D2-55A7-4D46-A0B3-A15BA89613F6,FitnessTracker Plus,app_open,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,False,Synthetic (Real Rails Demo)
2026-04-06T20:05:05Z,488DE9D2-55A7-4D46-A0B3-A15BA89613F6,Daily News Aggregator,app_open,App -> AdNetwork_B -> SSP_Y,True,True,Synthetic (Real Rails Demo)
2026-04-06T18:21:05Z,E29A3EC2-2CEA-4650-8893-982DEBDD0A5A,Budgeting Tool,ad_bid_request,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,False,Synthetic (Real Rails Demo)
2026-04-06T17:34:05Z,A35BA837-A793-48FF-9BCA-30CFDAD478C9,WeatherApp Pro,app_open,App -> Internal Analytics,False,False,Synthetic (Real Rails Demo)
2026-04-06T17:32:05Z,47920BF4-EF53-4CB9-95EB-DC94AF09879E,Casual Puzzle Game,ad_bid_request,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,False,True,Synthetic (Real Rails Demo)
2026-04-06T14:27:05Z,2D884BB9-1526-4DF5-93A3-97322E67EE09,Casual Puzzle Game,background_sync,App -> Location_Monetizer -> HedgeFund_Data,False,False,Synthetic (Real Rails Demo)
2026-04-06T11:04:05Z,FDD6D429-679B-415D-8871-CF060968BE77,Daily News Aggregator,ad_click,App -> Location_Monetizer -> HedgeFund_Data,False,False,Synthetic (Real Rails Demo)
2026-04-06T06:26:05Z,A35BA837-A793-48FF-9BCA-30CFDAD478C9,Budgeting Tool,app_open,App -> Internal Analytics,True,False,Synthetic (Real Rails Demo)
2026-04-06T05:16:05Z,BFC84A68-E949-4D0E-879F-747F49A38B9D,FitnessTracker Plus,background_sync,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,False,False,Synthetic (Real Rails Demo)
2026-04-06T02:46:05Z,2D884BB9-1526-4DF5-93A3-97322E67EE09,FitnessTracker Plus,ad_bid_request,App -> Location_Monetizer -> HedgeFund_Data,True,True,Synthetic (Real Rails Demo)
2026-04-06T02:31:05Z,FDD6D429-679B-415D-8871-CF060968BE77,Casual Puzzle Game,ad_bid_request,App -> Location_Monetizer -> HedgeFund_Data,True,True,Synthetic (Real Rails Demo)
2026-04-06T00:24:05Z,1CCE7E01-0222-43FD-9886-791E8486B89F,WeatherApp Pro,app_open,App -> Location_Monetizer -> HedgeFund_Data,True,True,Synthetic (Real Rails Demo)
2026-04-05T22:49:05Z,A1678FE7-98D5-4641-878E-B613A823F403,FitnessTracker Plus,ad_click,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,False,True,Synthetic (Real Rails Demo)
2026-04-05T20:14:05Z,488DE9D2-55A7-4D46-A0B3-A15BA89613F6,Casual Puzzle Game,ad_bid_request,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,False,Synthetic (Real Rails Demo)
2026-04-05T17:18:05Z,16CBA3F2-14C8-46BA-94FC-8C1551EA262B,Daily News Aggregator,app_open,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,False,Synthetic (Real Rails Demo)
2026-04-05T16:11:05Z,A1678FE7-98D5-4641-878E-B613A823F403,Casual Puzzle Game,ad_click,App -> AdNetwork_B -> SSP_Y,False,False,Synthetic (Real Rails Demo)
2026-04-05T15:27:05Z,A35BA837-A793-48FF-9BCA-30CFDAD478C9,Daily News Aggregator,ad_bid_request,App -> AdNetwork_B -> SSP_Y,True,True,Synthetic (Real Rails Demo)
2026-04-05T15:00:05Z,BFC84A68-E949-4D0E-879F-747F49A38B9D,Budgeting Tool,ad_bid_request,App -> Internal Analytics,False,False,Synthetic (Real Rails Demo)
2026-04-05T13:20:05Z,F3DAFA86-9909-497F-8243-CCAB2A3D03F7,FitnessTracker Plus,background_sync,App -> AdNetwork_B -> SSP_Y,True,True,Synthetic (Real Rails Demo)
2026-04-05T12:43:05Z,BFC84A68-E949-4D0E-879F-747F49A38B9D,Budgeting Tool,location_ping,App -> Location_Monetizer -> HedgeFund_Data,True,True,Synthetic (Real Rails Demo)
2026-04-05T11:01:05Z,E29A3EC2-2CEA-4650-8893-982DEBDD0A5A,Daily News Aggregator,location_ping,App -> AdNetwork_B -> SSP_Y,True,False,Synthetic (Real Rails Demo)
2026-04-05T10:58:05Z,0B64D35E-C1F5-4437-AB62-E8E56A488172,Casual Puzzle Game,background_sync,App -> Internal Analytics,True,False,Synthetic (Real Rails Demo)
2026-04-05T10:49:05Z,488DE9D2-55A7-4D46-A0B3-A15BA89613F6,Budgeting Tool,ad_click,App -> AdNetwork_B -> SSP_Y,True,True,Synthetic (Real Rails Demo)
2026-04-05T07:54:05Z,FDD6D429-679B-415D-8871-CF060968BE77,FitnessTracker Plus,ad_bid_request,App -> Internal Analytics,True,False,Synthetic (Real Rails Demo)
2026-04-05T07:22:05Z,4790A5B3-6914-4A58-B259-2EF62365AEDD,FitnessTracker Plus,background_sync,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,True,Synthetic (Real Rails Demo)
2026-04-05T06:50:05Z,F4EB6C1A-D199-4D43-910B-D6254424BF09,Budgeting Tool,ad_bid_request,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,False,Synthetic (Real Rails Demo)
2026-04-05T05:31:05Z,2D884BB9-1526-4DF5-93A3-97322E67EE09,WeatherApp Pro,ad_bid_request,App -> Location_Monetizer -> HedgeFund_Data,False,False,Synthetic (Real Rails Demo)
2026-04-05T04:38:05Z,FDD6D429-679B-415D-8871-CF060968BE77,Casual Puzzle Game,location_ping,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,False,Synthetic (Real Rails Demo)
2026-04-05T03:20:05Z,1CCE7E01-0222-43FD-9886-791E8486B89F,Casual Puzzle Game,location_ping,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,False,False,Synthetic (Real Rails Demo)
2026-04-05T02:09:05Z,488DE9D2-55A7-4D46-A0B3-A15BA89613F6,Casual Puzzle Game,ad_bid_request,App -> AdNetwork_B -> SSP_Y,True,False,Synthetic (Real Rails Demo)
2026-04-05T00:26:05Z,EBD98628-DC5D-409B-960E-E7B09451C488,Casual Puzzle Game,background_sync,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,False,Synthetic (Real Rails Demo)
2026-04-04T23:29:05Z,47920BF4-EF53-4CB9-95EB-DC94AF09879E,Budgeting Tool,ad_click,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,True,Synthetic (Real Rails Demo)
2026-04-04T19:56:05Z,42B525D5-86A1-4100-850D-AEF0FB9A19EA,Budgeting Tool,ad_click,App -> Location_Monetizer -> HedgeFund_Data,True,True,Synthetic (Real Rails Demo)
2026-04-04T18:56:05Z,13734460-4F76-49FF-AB2D-64995848C5DB,Casual Puzzle Game,app_open,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,False,True,Synthetic (Real Rails Demo)
2026-04-04T18:54:05Z,488DE9D2-55A7-4D46-A0B3-A15BA89613F6,FitnessTracker Plus,app_open,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,True,Synthetic (Real Rails Demo)
2026-04-04T18:28:05Z,FDD6D429-679B-415D-8871-CF060968BE77,Daily News Aggregator,app_open,App -> Location_Monetizer -> HedgeFund_Data,True,False,Synthetic (Real Rails Demo)
2026-04-04T17:51:05Z,488DE9D2-55A7-4D46-A0B3-A15BA89613F6,WeatherApp Pro,ad_click,App -> Location_Monetizer -> HedgeFund_Data,True,False,Synthetic (Real Rails Demo)
2026-04-04T17:33:05Z,E29A3EC2-2CEA-4650-8893-982DEBDD0A5A,FitnessTracker Plus,location_ping,App -> Internal Analytics,True,True,Synthetic (Real Rails Demo)
2026-04-04T16:53:05Z,56D41FD7-0B08-4CDC-B57B-9E12C8BF987C,Budgeting Tool,location_ping,App -> Location_Monetizer -> HedgeFund_Data,True,False,Synthetic (Real Rails Demo)
2026-04-04T13:57:05Z,7CEFD245-63EF-43BF-A847-BE2461202DE5,FitnessTracker Plus,ad_click,App -> Location_Monetizer -> HedgeFund_Data,False,False,Synthetic (Real Rails Demo)
2026-04-04T12:52:05Z,2D884BB9-1526-4DF5-93A3-97322E67EE09,Daily News Aggregator,background_sync,App -> Internal Analytics,True,False,Synthetic (Real Rails Demo)
2026-04-04T12:06:05Z,BFC84A68-E949-4D0E-879F-747F49A38B9D,Daily News Aggregator,ad_click,App -> AdNetwork_A -> DSP_Z -> DataBroker_Beta,True,True,Synthetic (Real Rails Demo)
2026-04-04T10:27:05Z,BFC84A68-E949-4D0E-879F-747F49A38B9D,FitnessTracker Plus,location_ping,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,True,Synthetic (Real Rails Demo)
2026-04-04T06:20:05Z,4AF8D77F-D39F-48F7-B88F-40355537F44C,WeatherApp Pro,background_sync,App -> Location_Monetizer -> HedgeFund_Data,True,True,Synthetic (Real Rails Demo)
2026-04-04T06:15:05Z,FDD6D429-679B-415D-8871-CF060968BE77,Budgeting Tool,app_open,App -> AdNetwork_B -> SSP_Y,True,True,Synthetic (Real Rails Demo)
2026-04-04T06:07:05Z,4163CE34-4000-4905-95FB-05F6B7B6215A,Casual Puzzle Game,ad_click,App -> Internal Analytics,True,True,Synthetic (Real Rails Demo)
2026-04-04T02:49:05Z,A1678FE7-98D5-4641-878E-B613A823F403,Casual Puzzle Game,background_sync,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,False,False,Synthetic (Real Rails Demo)
2026-04-04T01:29:05Z,488DE9D2-55A7-4D46-A0B3-A15BA89613F6,Budgeting Tool,ad_bid_request,App -> AdNetwork_A -> DSP_X -> DataBroker_Alpha,True,False,Synthetic (Real Rails Demo)
2026-04-04T00:52:05Z,A35BA837-A793-48FF-9BCA-30CFDAD478C9,Budgeting Tool,location_ping,App -> Internal Analytics,True,False,Synthetic (Real Rails Demo)
